,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
3800,1.0,0.766,0.043,0.402,0.003,0.41,0.453,2
3801,1.0,0.787,0.043,0.41,0.003,0.383,0.577,2
3802,1.0,0.809,0.043,0.42,0.003,0.395,0.518,2
3803,1.0,0.83,0.046,0.412,0.003,0.42,0.38,2
3804,1.0,0.851,0.043,0.395,0.003,0.402,0.401,2
3805,1.0,0.872,0.041,0.36,0.003,0.376,0.438,2
3806,1.0,0.894,0.046,0.397,0.003,0.352,0.54,2
3807,1.0,0.915,0.048,0.421,0.003,0.328,0.567,2
3808,1.0,0.936,0.085,0.452,0.006,0.31,0.636,1
3809,1.0,0.957,0.065,0.466,0.004,0.305,0.643,1
3810,1.0,0.979,0.081,0.449,0.005,0.425,0.482,1
3811,1.0,1.0,0.083,0.439,0.006,0.426,0.53,1
3812,1.0,0.0,0.07,0.408,0.005,0.385,0.484,1
3813,1.0,0.021,0.069,0.348,0.005,0.348,0.515,1
3814,1.0,0.043,0.072,0.292,0.005,0.397,0.465,1
3815,1.0,0.064,0.059,0.244,0.004,0.373,0.453,2
3816,1.0,0.085,0.043,0.191,0.003,0.308,0.532,2
3817,1.0,0.106,0.043,0.163,0.003,0.27,0.609,2
3818,1.0,0.128,0.042,0.139,0.003,0.228,0.655,2
3819,1.0,0.149,0.04,0.134,0.003,0.207,0.679,2
3820,1.0,0.17,0.035,0.14,0.002,0.198,0.696,2
3821,1.0,0.191,0.036,0.15,0.002,0.205,0.705,2
3822,1.0,0.213,0.042,0.176,0.003,0.233,0.703,2
3823,1.0,0.234,0.042,0.214,0.003,0.255,0.664,2
3824,1.0,0.255,0.044,0.259,0.003,0.298,0.686,2
3825,1.0,0.277,0.064,0.321,0.004,0.359,0.704,1
3826,1.0,0.298,0.068,0.379,0.004,0.369,0.74,1
3827,1.0,0.319,0.071,0.413,0.005,0.388,0.729,1
3828,1.0,0.34,0.084,0.449,0.005,0.412,0.752,1
3829,1.0,0.362,0.078,0.464,0.005,0.418,0.715,1
3830,1.0,0.383,0.076,0.452,0.005,0.415,0.72,1
3831,1.0,0.404,0.074,0.434,0.005,0.419,0.662,1
3832,1.0,0.426,0.072,0.422,0.005,0.413,0.667,1
3833,1.0,0.447,0.066,0.408,0.004,0.412,0.625,1
3834,1.0,0.468,0.059,0.396,0.004,0.397,0.632,1
3835,1.0,0.489,0.065,0.381,0.004,0.385,0.619,1
3836,1.0,0.511,0.056,0.372,0.004,0.378,0.57,2
3837,1.0,0.532,0.052,0.35,0.003,0.361,0.559,2
3838,1.0,0.553,0.044,0.336,0.003,0.354,0.529,2
3839,1.0,0.574,0.044,0.33,0.003,0.338,0.536,2
3840,1.0,0.596,0.043,0.324,0.003,0.323,0.528,2
3841,1.0,0.617,0.043,0.319,0.003,0.311,0.552,2
3842,1.0,0.638,0.043,0.307,0.003,0.311,0.535,2
3843,1.0,0.66,0.043,0.319,0.003,0.33,0.532,2
3844,1.0,0.681,0.043,0.294,0.003,0.332,0.496,2
3845,1.0,0.702,0.043,0.314,0.003,0.334,0.513,2
3846,1.0,0.723,0.043,0.326,0.003,0.331,0.514,2
3847,1.0,0.745,0.043,0.33,0.003,0.319,0.531,2
3848,1.0,0.766,0.043,0.32,0.003,0.311,0.546,2
3849,1.0,0.787,0.043,0.328,0.003,0.31,0.559,2
3850,1.0,0.809,0.044,0.36,0.003,0.332,0.575,2
3851,1.0,0.83,0.045,0.354,0.003,0.349,0.524,2
3852,1.0,0.851,0.043,0.331,0.003,0.339,0.528,2
3853,1.0,0.872,0.043,0.306,0.003,0.314,0.553,2
3854,1.0,0.894,0.043,0.324,0.003,0.297,0.597,2
3855,1.0,0.915,0.043,0.33,0.003,0.268,0.618,2
3856,1.0,0.936,0.044,0.342,0.003,0.271,0.673,2
3857,1.0,0.957,0.044,0.329,0.003,0.273,0.597,2
3858,1.0,0.979,0.054,0.308,0.004,0.377,0.54,1
3859,1.0,1.0,0.043,0.276,0.003,0.379,0.486,2
3860,0.0,0.0,0.043,0.249,0.003,0.342,0.532,2
3861,0.0,0.021,0.043,0.216,0.003,0.314,0.495,2
3862,0.0,0.043,0.043,0.182,0.003,0.363,0.455,2
3863,0.0,0.064,0.043,0.147,0.003,0.343,0.525,2
3864,0.0,0.085,0.042,0.116,0.003,0.295,0.596,2
3865,0.0,0.106,0.028,0.101,0.002,0.254,0.626,2
3866,0.0,0.128,0.023,0.081,0.002,0.205,0.656,2
3867,0.0,0.149,0.024,0.079,0.002,0.178,0.65,2
3868,0.0,0.17,0.023,0.082,0.001,0.155,0.661,2
3869,0.0,0.191,0.024,0.083,0.002,0.148,0.675,2
3870,0.0,0.213,0.025,0.102,0.002,0.148,0.681,2
3871,0.0,0.234,0.032,0.125,0.002,0.152,0.698,2
3872,0.0,0.255,0.037,0.145,0.002,0.178,0.729,2
3873,0.0,0.277,0.04,0.189,0.003,0.204,0.733,2
3874,0.0,0.298,0.039,0.243,0.003,0.207,0.739,2
3875,0.0,0.319,0.044,0.293,0.003,0.222,0.779,2
3876,0.0,0.34,0.044,0.341,0.003,0.245,0.735,2
3877,0.0,0.362,0.044,0.365,0.003,0.253,0.696,2
3878,0.0,0.383,0.044,0.373,0.003,0.271,0.705,1
3879,0.0,0.404,0.044,0.362,0.003,0.273,0.693,1
3880,0.0,0.426,0.044,0.354,0.003,0.276,0.661,1
3881,0.0,0.447,0.044,0.351,0.003,0.266,0.659,1
3882,0.0,0.468,0.044,0.347,0.003,0.278,0.666,1
3883,0.0,0.489,0.043,0.335,0.003,0.268,0.662,1
3884,0.0,0.511,0.043,0.324,0.003,0.264,0.691,1
3885,0.0,0.532,0.043,0.303,0.003,0.262,0.686,1
3886,0.0,0.553,0.043,0.306,0.003,0.257,0.691,1
3887,0.0,0.574,0.043,0.302,0.003,0.25,0.672,1
3888,0.0,0.596,0.043,0.295,0.003,0.241,0.679,1
3889,0.0,0.617,0.043,0.296,0.003,0.238,0.701,1
3890,0.0,0.638,0.043,0.295,0.003,0.248,0.67,1
3891,0.0,0.66,0.043,0.3,0.003,0.263,0.648,1
3892,0.0,0.681,0.043,0.287,0.003,0.274,0.618,1
3893,0.0,0.702,0.043,0.302,0.003,0.281,0.609,1
3894,0.0,0.723,0.044,0.296,0.003,0.293,0.619,1
3895,0.0,0.745,0.043,0.315,0.003,0.287,0.607,1
3896,0.0,0.766,0.043,0.313,0.003,0.282,0.611,1
3897,0.0,0.787,0.044,0.333,0.003,0.285,0.671,1
3898,0.0,0.809,0.054,0.367,0.004,0.313,0.651,1
3899,0.0,0.83,0.074,0.377,0.005,0.358,0.66,1
3900,0.0,0.851,0.052,0.356,0.003,0.344,0.594,1
3901,0.0,0.872,0.044,0.321,0.003,0.32,0.584,1
3902,0.0,0.894,0.044,0.336,0.003,0.29,0.688,1
3903,0.0,0.915,0.044,0.331,0.003,0.262,0.687,1
3904,0.0,0.936,0.044,0.335,0.003,0.243,0.694,1
3905,0.0,0.957,0.043,0.312,0.003,0.239,0.628,1
3906,0.0,0.979,0.064,0.3,0.004,0.34,0.541,1
3907,0.0,1.0,0.043,0.269,0.003,0.354,0.515,1
3908,0.30060000000000003,0.0,0.043,0.245,0.003,0.327,0.531,1
3909,0.30060000000000003,0.021,0.043,0.22,0.003,0.312,0.507,1
3910,0.30060000000000003,0.043,0.046,0.188,0.003,0.378,0.438,1
3911,0.30060000000000003,0.064,0.043,0.166,0.003,0.354,0.497,1
3912,0.30060000000000003,0.085,0.041,0.14,0.003,0.311,0.584,2
3913,0.30060000000000003,0.106,0.03,0.127,0.002,0.252,0.58,2
3914,0.30060000000000003,0.128,0.026,0.124,0.002,0.212,0.617,2
3915,0.30060000000000003,0.149,0.024,0.129,0.002,0.219,0.617,2
3916,0.30060000000000003,0.17,0.039,0.165,0.003,0.227,0.569,2
3917,0.30060000000000003,0.191,0.057,0.213,0.004,0.243,0.528,1
3918,0.30060000000000003,0.213,0.077,0.292,0.005,0.302,0.437,1
3919,0.30060000000000003,0.234,0.097,0.373,0.007,0.389,0.36,1
3920,0.30060000000000003,0.255,0.093,0.399,0.007,0.513,0.264,1
3921,0.30060000000000003,0.277,0.12,0.453,0.008,0.604,0.23,1
3922,0.30060000000000003,0.298,0.095,0.477,0.007,0.551,0.291,1
3923,0.30060000000000003,0.319,0.123,0.493,0.008,0.541,0.281,1
3924,0.30060000000000003,0.34,0.143,0.541,0.01,0.55,0.376,1
3925,0.30060000000000003,0.362,0.129,0.555,0.009,0.553,0.318,1
3926,0.30060000000000003,0.383,0.131,0.551,0.009,0.549,0.241,1
3927,0.30060000000000003,0.404,0.106,0.548,0.007,0.547,0.276,1
3928,0.30060000000000003,0.426,0.116,0.546,0.008,0.55,0.279,1
3929,0.30060000000000003,0.447,0.112,0.543,0.008,0.553,0.266,1
3930,0.30060000000000003,0.468,0.119,0.534,0.008,0.546,0.269,1
3931,0.30060000000000003,0.489,0.147,0.531,0.01,0.55,0.258,1
3932,0.30060000000000003,0.511,0.148,0.535,0.01,0.562,0.242,1
3933,0.30060000000000003,0.532,0.146,0.533,0.01,0.561,0.24,1
3934,0.30060000000000003,0.553,0.144,0.535,0.01,0.577,0.243,1
3935,0.30060000000000003,0.574,0.126,0.528,0.009,0.572,0.199,1
3936,0.30060000000000003,0.596,0.144,0.525,0.01,0.562,0.393,1
3937,0.30060000000000003,0.617,0.128,0.533,0.009,0.56,0.361,1
3938,0.30060000000000003,0.638,0.139,0.542,0.009,0.562,0.354,1
3939,0.30060000000000003,0.66,0.146,0.547,0.01,0.571,0.384,1
3940,0.30060000000000003,0.681,0.137,0.542,0.009,0.569,0.403,1
3941,0.30060000000000003,0.702,0.13,0.531,0.009,0.563,0.382,1
3942,0.30060000000000003,0.723,0.09,0.506,0.006,0.513,0.36,1
3943,0.30060000000000003,0.745,0.059,0.483,0.004,0.467,0.379,2
3944,0.30060000000000003,0.766,0.044,0.454,0.003,0.423,0.404,2
3945,0.30060000000000003,0.787,0.044,0.449,0.003,0.399,0.4,2
3946,0.30060000000000003,0.809,0.053,0.455,0.004,0.403,0.37,2
3947,0.30060000000000003,0.83,0.061,0.446,0.004,0.44,0.343,2
3948,0.30060000000000003,0.851,0.047,0.409,0.003,0.431,0.343,2
3949,0.30060000000000003,0.872,0.043,0.364,0.003,0.4,0.393,2
3950,0.30060000000000003,0.894,0.049,0.401,0.003,0.367,0.483,2
3951,0.30060000000000003,0.915,0.064,0.415,0.004,0.325,0.514,2
3952,0.30060000000000003,0.936,0.069,0.438,0.005,0.299,0.531,2
3953,0.30060000000000003,0.957,0.067,0.461,0.005,0.289,0.54,2
3954,0.30060000000000003,0.979,0.125,0.452,0.008,0.424,0.484,1
3955,0.30060000000000003,1.0,0.091,0.433,0.006,0.424,0.435,1
3956,0.5994,0.0,0.067,0.399,0.005,0.405,0.405,2
3957,0.5994,0.021,0.057,0.339,0.004,0.363,0.397,2
3958,0.5994,0.043,0.067,0.269,0.005,0.421,0.328,2
3959,0.5994,0.064,0.043,0.238,0.003,0.386,0.427,2
3960,0.5994,0.085,0.043,0.195,0.003,0.339,0.419,2
3961,0.5994,0.106,0.037,0.175,0.002,0.285,0.475,2
3962,0.5994,0.128,0.042,0.144,0.003,0.259,0.552,2
3963,0.5994,0.149,0.043,0.149,0.003,0.243,0.551,2
3964,0.5994,0.17,0.047,0.166,0.003,0.249,0.527,2
3965,0.5994,0.191,0.049,0.213,0.003,0.27,0.506,2
3966,0.5994,0.213,0.061,0.301,0.004,0.333,0.483,2
3967,0.5994,0.234,0.086,0.4,0.006,0.416,0.443,2
3968,0.5994,0.255,0.086,0.404,0.006,0.538,0.303,2
3969,0.5994,0.277,0.096,0.48,0.007,0.616,0.272,1
3970,0.5994,0.298,0.053,0.485,0.004,0.563,0.305,2
3971,0.5994,0.319,0.055,0.501,0.004,0.562,0.275,2
3972,0.5994,0.34,0.089,0.544,0.006,0.564,0.352,1
3973,0.5994,0.362,0.086,0.562,0.006,0.559,0.352,2
3974,0.5994,0.383,0.086,0.558,0.006,0.562,0.345,2
3975,0.5994,0.404,0.085,0.547,0.006,0.57,0.338,1
3976,0.5994,0.426,0.088,0.541,0.006,0.573,0.304,1
3977,0.5994,0.447,0.088,0.541,0.006,0.582,0.344,1
3978,0.5994,0.468,0.086,0.534,0.006,0.58,0.325,1
3979,0.5994,0.489,0.093,0.535,0.006,0.577,0.291,1
3980,0.5994,0.511,0.094,0.533,0.006,0.589,0.3,1
3981,0.5994,0.532,0.093,0.533,0.006,0.59,0.307,1
3982,0.5994,0.553,0.093,0.528,0.006,0.599,0.289,1
3983,0.5994,0.574,0.085,0.516,0.006,0.598,0.293,1
3984,0.5994,0.596,0.087,0.51,0.006,0.589,0.304,1
3985,0.5994,0.617,0.097,0.513,0.007,0.586,0.288,1
3986,0.5994,0.638,0.089,0.516,0.006,0.59,0.321,1
3987,0.5994,0.66,0.094,0.514,0.006,0.593,0.293,1
3988,0.5994,0.681,0.085,0.506,0.006,0.585,0.296,1
3989,0.5994,0.702,0.081,0.504,0.006,0.568,0.286,1
3990,0.5994,0.723,0.054,0.465,0.004,0.521,0.271,2
3991,0.5994,0.745,0.051,0.464,0.003,0.465,0.312,2
3992,0.5994,0.766,0.044,0.448,0.003,0.427,0.383,2
3993,0.5994,0.787,0.045,0.441,0.003,0.404,0.366,2
3994,0.5994,0.809,0.045,0.458,0.003,0.406,0.365,2
3995,0.5994,0.83,0.048,0.447,0.003,0.435,0.31,2
3996,0.5994,0.851,0.044,0.413,0.003,0.433,0.338,2
3997,0.5994,0.872,0.043,0.379,0.003,0.396,0.381,2
3998,0.5994,0.894,0.053,0.402,0.004,0.366,0.429,2
3999,0.5994,0.915,0.049,0.406,0.003,0.317,0.481,2
4000,0.5994,0.936,0.064,0.45,0.004,0.289,0.479,2
4001,0.5994,0.957,0.055,0.463,0.004,0.291,0.459,2
4002,0.5994,0.979,0.096,0.458,0.007,0.417,0.386,1
4003,0.5994,1.0,0.089,0.442,0.006,0.426,0.444,1
4004,0.9,0.0,0.068,0.408,0.005,0.396,0.38,2
4005,0.9,0.021,0.055,0.348,0.004,0.353,0.363,2
4006,0.9,0.043,0.067,0.298,0.005,0.404,0.337,2
4007,0.9,0.064,0.054,0.248,0.004,0.379,0.374,2
4008,0.9,0.085,0.049,0.201,0.003,0.332,0.429,2
4009,0.9,0.106,0.044,0.18,0.003,0.283,0.498,2
4010,0.9,0.128,0.043,0.17,0.003,0.26,0.506,2
4011,0.9,0.149,0.043,0.171,0.003,0.237,0.573,2
4012,0.9,0.17,0.044,0.195,0.003,0.24,0.568,2
4013,0.9,0.191,0.048,0.231,0.003,0.259,0.503,2
4014,0.9,0.213,0.072,0.32,0.005,0.327,0.463,1
4015,0.9,0.234,0.094,0.411,0.007,0.41,0.377,1
4016,0.9,0.255,0.086,0.436,0.006,0.525,0.329,1
4017,0.9,0.277,0.124,0.484,0.009,0.62,0.282,1
4018,0.9,0.298,0.068,0.496,0.005,0.563,0.365,2
4019,0.9,0.319,0.07,0.507,0.005,0.548,0.326,2
4020,0.9,0.34,0.13,0.556,0.009,0.565,0.379,1
4021,0.9,0.362,0.119,0.571,0.008,0.566,0.348,1
4022,0.9,0.383,0.098,0.565,0.007,0.568,0.351,1
4023,0.9,0.404,0.085,0.549,0.006,0.571,0.289,1
4024,0.9,0.426,0.09,0.547,0.006,0.581,0.315,1
4025,0.9,0.447,0.086,0.539,0.006,0.583,0.268,1
4026,0.9,0.468,0.085,0.535,0.006,0.587,0.29,1
4027,0.9,0.489,0.094,0.531,0.006,0.588,0.239,1
4028,0.9,0.511,0.104,0.534,0.007,0.606,0.256,1
4029,0.9,0.532,0.088,0.53,0.006,0.618,0.25,1
4030,0.9,0.553,0.094,0.523,0.006,0.618,0.202,1
4031,0.9,0.574,0.111,0.519,0.008,0.617,0.2,1
4032,0.95,0.596,0.104,0.512,0.007,0.613,0.189,1
4033,0.95,0.617,0.092,0.513,0.006,0.603,0.204,1
4034,0.95,0.638,0.107,0.515,0.007,0.613,0.237,1
4035,0.95,0.66,0.084,0.514,0.006,0.609,0.244,1
4036,0.95,0.681,0.091,0.505,0.006,0.601,0.284,1
4037,0.95,0.702,0.083,0.507,0.006,0.584,0.315,1
4038,0.95,0.723,0.051,0.482,0.004,0.535,0.392,2
4039,0.95,0.745,0.056,0.462,0.004,0.493,0.388,2
4040,0.95,0.766,0.052,0.443,0.004,0.441,0.343,2
4041,0.95,0.787,0.044,0.445,0.003,0.419,0.367,2
4042,0.95,0.809,0.047,0.456,0.003,0.414,0.35,2
4043,0.95,0.83,0.051,0.451,0.003,0.448,0.329,2
4044,0.95,0.851,0.045,0.42,0.003,0.441,0.308,2
4045,0.95,0.872,0.043,0.391,0.003,0.416,0.371,2
4046,0.95,0.894,0.067,0.42,0.004,0.37,0.461,2
4047,0.95,0.915,0.048,0.427,0.003,0.34,0.474,2
4048,0.95,0.936,0.068,0.454,0.005,0.316,0.511,2
4049,0.95,0.957,0.072,0.431,0.005,0.313,0.512,2
4050,0.95,0.979,0.094,0.411,0.006,0.432,0.431,1
4051,0.95,1.0,0.084,0.39,0.006,0.437,0.411,1
4052,1.0,0.0,0.064,0.416,0.004,0.4,0.39,2
4053,1.0,0.021,0.063,0.359,0.004,0.362,0.389,2
4054,1.0,0.043,0.069,0.304,0.005,0.419,0.352,2
4055,1.0,0.064,0.067,0.255,0.005,0.379,0.392,2
4056,1.0,0.085,0.045,0.213,0.003,0.334,0.441,2
4057,1.0,0.106,0.043,0.185,0.003,0.281,0.514,2
4058,1.0,0.128,0.043,0.175,0.003,0.252,0.56,2
4059,1.0,0.149,0.043,0.177,0.003,0.239,0.579,2
4060,1.0,0.17,0.044,0.203,0.003,0.249,0.599,2
4061,1.0,0.191,0.05,0.242,0.003,0.266,0.547,2
4062,1.0,0.213,0.078,0.328,0.005,0.333,0.465,1
4063,1.0,0.234,0.092,0.418,0.006,0.416,0.389,1
4064,1.0,0.255,0.07,0.432,0.005,0.532,0.266,2
4065,1.0,0.277,0.101,0.484,0.007,0.62,0.239,1
4066,1.0,0.298,0.05,0.497,0.003,0.575,0.271,2
4067,1.0,0.319,0.058,0.5,0.004,0.576,0.235,2
4068,1.0,0.34,0.116,0.543,0.008,0.593,0.364,1
4069,1.0,0.362,0.096,0.56,0.006,0.619,0.319,1
4070,1.0,0.383,0.084,0.551,0.006,0.625,0.323,1
4071,1.0,0.404,0.081,0.54,0.006,0.632,0.285,1
4072,1.0,0.426,0.079,0.538,0.005,0.636,0.287,1
4073,1.0,0.447,0.074,0.535,0.005,0.655,0.291,1
4074,1.0,0.468,0.067,0.524,0.005,0.643,0.286,2
4075,1.0,0.489,0.08,0.513,0.006,0.65,0.26,1
4076,1.0,0.511,0.101,0.514,0.007,0.656,0.261,1
4077,1.0,0.532,0.106,0.514,0.007,0.684,0.29,1
4078,1.0,0.553,0.102,0.507,0.007,0.695,0.245,1
4079,1.0,0.574,0.103,0.507,0.007,0.697,0.246,1
4080,1.0,0.596,0.106,0.511,0.007,0.69,0.27,1
4081,1.0,0.617,0.088,0.514,0.007,0.699,0.235,1
4082,1.0,0.638,0.089,0.512,0.009,0.701,0.235,1
4083,1.0,0.66,0.135,0.513,0.009,0.707,0.218,1
4084,1.0,0.681,0.11,0.501,0.008,0.705,0.166,1
4085,1.0,0.702,0.108,0.503,0.008,0.69,0.177,1
4086,1.0,0.723,0.079,0.482,0.005,0.637,0.211,1
4087,1.0,0.745,0.057,0.463,0.004,0.579,0.292,2
4088,1.0,0.766,0.051,0.44,0.004,0.526,0.245,2
4089,1.0,0.787,0.054,0.44,0.004,0.504,0.252,2
4090,1.0,0.809,0.058,0.462,0.004,0.492,0.279,2
4091,1.0,0.83,0.065,0.454,0.004,0.51,0.226,2
4092,1.0,0.851,0.051,0.424,0.004,0.503,0.239,2
4093,1.0,0.872,0.043,0.389,0.003,0.468,0.306,2
4094,1.0,0.894,0.078,0.416,0.005,0.418,0.405,1
4095,1.0,0.915,0.05,0.429,0.003,0.37,0.38,2
4096,1.0,0.936,0.075,0.455,0.005,0.351,0.456,2
4097,1.0,0.957,0.07,0.464,0.005,0.338,0.476,2
4098,1.0,0.979,0.09,0.456,0.006,0.455,0.396,1
4099,1.0,1.0,0.081,0.432,0.006,0.456,0.371,1
4100,1.0,0.0,0.059,0.392,0.004,0.403,0.348,2
4101,1.0,0.021,0.06,0.34,0.004,0.369,0.333,2
4102,1.0,0.043,0.064,0.289,0.004,0.421,0.302,2
4103,1.0,0.064,0.059,0.24,0.004,0.385,0.393,2
4104,1.0,0.085,0.043,0.199,0.003,0.335,0.476,2
4105,1.0,0.106,0.043,0.175,0.003,0.288,0.512,2
4106,1.0,0.128,0.046,0.166,0.003,0.262,0.518,2
4107,1.0,0.149,0.045,0.165,0.003,0.246,0.581,2
4108,1.0,0.17,0.049,0.198,0.003,0.254,0.6,2
4109,1.0,0.191,0.049,0.235,0.003,0.283,0.522,2
4110,1.0,0.213,0.08,0.323,0.005,0.357,0.461,1
4111,1.0,0.234,0.09,0.413,0.006,0.44,0.476,1
4112,1.0,0.255,0.075,0.427,0.005,0.554,0.298,1
4113,1.0,0.277,0.094,0.475,0.007,0.635,0.204,1
4114,1.0,0.298,0.057,0.484,0.004,0.61,0.216,2
4115,1.0,0.319,0.076,0.497,0.005,0.597,0.245,1
4116,1.0,0.34,0.084,0.546,0.006,0.606,0.324,1
4117,1.0,0.362,0.084,0.565,0.006,0.608,0.341,1
4118,1.0,0.383,0.077,0.553,0.005,0.607,0.335,1
4119,1.0,0.404,0.077,0.544,0.005,0.608,0.303,1
4120,1.0,0.426,0.064,0.537,0.004,0.611,0.307,2
4121,1.0,0.447,0.071,0.532,0.005,0.608,0.319,2
4122,1.0,0.468,0.073,0.524,0.005,0.596,0.307,2
4123,1.0,0.489,0.074,0.518,0.005,0.589,0.325,1
4124,1.0,0.511,0.073,0.516,0.005,0.59,0.342,2
4125,1.0,0.532,0.078,0.513,0.005,0.587,0.284,1
4126,1.0,0.553,0.099,0.507,0.006,0.585,0.265,1
4127,1.0,0.574,0.068,0.494,0.005,0.568,0.268,2
4128,1.0,0.596,0.054,0.485,0.004,0.547,0.285,2
4129,1.0,0.617,0.064,0.487,0.004,0.535,0.286,2
4130,1.0,0.638,0.063,0.489,0.004,0.537,0.243,2
4131,1.0,0.66,0.059,0.485,0.004,0.536,0.278,2
4132,1.0,0.681,0.045,0.459,0.003,0.54,0.259,2
4133,1.0,0.702,0.044,0.453,0.003,0.535,0.318,2
4134,1.0,0.723,0.043,0.427,0.003,0.496,0.355,2
4135,1.0,0.745,0.043,0.41,0.003,0.461,0.413,2
4136,1.0,0.766,0.043,0.386,0.003,0.403,0.389,2
4137,1.0,0.787,0.043,0.394,0.003,0.384,0.461,2
4138,1.0,0.809,0.043,0.409,0.003,0.384,0.393,2
4139,1.0,0.83,0.044,0.4,0.003,0.419,0.333,2
4140,1.0,0.851,0.043,0.382,0.003,0.4,0.394,2
4141,1.0,0.872,0.043,0.353,0.003,0.382,0.393,2
4142,1.0,0.894,0.048,0.381,0.003,0.346,0.485,2
4143,1.0,0.915,0.044,0.407,0.003,0.313,0.55,2
4144,1.0,0.936,0.072,0.445,0.005,0.304,0.532,1
4145,1.0,0.957,0.066,0.457,0.004,0.291,0.513,1
4146,1.0,0.979,0.081,0.433,0.006,0.418,0.389,1
4147,1.0,1.0,0.059,0.417,0.004,0.417,0.441,2
4148,1.0,0.0,0.054,0.385,0.004,0.385,0.422,2
4149,1.0,0.021,0.047,0.323,0.003,0.344,0.436,2
4150,1.0,0.043,0.054,0.263,0.004,0.402,0.402,2
4151,1.0,0.064,0.061,0.223,0.004,0.372,0.395,2
4152,1.0,0.085,0.043,0.18,0.003,0.314,0.459,2
4153,1.0,0.106,0.041,0.153,0.003,0.259,0.55,2
4154,1.0,0.128,0.041,0.138,0.003,0.216,0.579,2
4155,1.0,0.149,0.036,0.131,0.002,0.201,0.595,2
4156,1.0,0.17,0.031,0.138,0.002,0.193,0.688,2
4157,1.0,0.191,0.04,0.151,0.003,0.204,0.694,2
4158,1.0,0.213,0.038,0.182,0.002,0.217,0.689,2
4159,1.0,0.234,0.039,0.217,0.003,0.246,0.66,2
4160,1.0,0.255,0.043,0.262,0.003,0.302,0.65,2
4161,1.0,0.277,0.045,0.323,0.003,0.353,0.645,2
4162,1.0,0.298,0.044,0.378,0.003,0.343,0.632,2
4163,1.0,0.319,0.051,0.412,0.003,0.357,0.623,2
4164,1.0,0.34,0.06,0.456,0.004,0.383,0.636,1
4165,1.0,0.362,0.051,0.466,0.003,0.384,0.635,2
4166,1.0,0.383,0.054,0.453,0.004,0.39,0.593,2
4167,1.0,0.404,0.052,0.441,0.003,0.388,0.604,2
4168,1.0,0.426,0.053,0.427,0.004,0.388,0.619,2
4169,1.0,0.447,0.046,0.412,0.003,0.364,0.62,2
4170,1.0,0.468,0.046,0.399,0.003,0.371,0.602,2
4171,1.0,0.489,0.044,0.385,0.003,0.36,0.645,2
4172,1.0,0.511,0.046,0.371,0.003,0.347,0.647,2
4173,1.0,0.532,0.044,0.353,0.003,0.337,0.621,2
4174,1.0,0.553,0.044,0.343,0.003,0.336,0.632,2
4175,1.0,0.574,0.044,0.331,0.003,0.315,0.62,2
4176,1.0,0.596,0.044,0.324,0.003,0.311,0.614,2
4177,1.0,0.617,0.044,0.321,0.003,0.305,0.617,2
4178,1.0,0.638,0.044,0.316,0.003,0.305,0.61,2
4179,1.0,0.66,0.044,0.321,0.003,0.317,0.602,2
4180,1.0,0.681,0.043,0.306,0.003,0.317,0.574,2
4181,1.0,0.702,0.044,0.319,0.003,0.328,0.575,2
4182,1.0,0.723,0.044,0.324,0.003,0.332,0.593,2
4183,1.0,0.745,0.044,0.325,0.003,0.318,0.588,2
4184,1.0,0.766,0.043,0.316,0.003,0.306,0.585,2
4185,1.0,0.787,0.044,0.325,0.003,0.29,0.626,2
4186,1.0,0.809,0.044,0.348,0.003,0.302,0.656,2
4187,1.0,0.83,0.045,0.353,0.003,0.334,0.602,2
4188,1.0,0.851,0.044,0.324,0.003,0.342,0.566,2
4189,1.0,0.872,0.044,0.307,0.003,0.315,0.601,2
4190,1.0,0.894,0.044,0.33,0.003,0.299,0.659,2
4191,1.0,0.915,0.044,0.328,0.003,0.278,0.669,2
4192,1.0,0.936,0.046,0.346,0.003,0.277,0.707,2
4193,1.0,0.957,0.044,0.329,0.003,0.274,0.625,2
4194,1.0,0.979,0.045,0.317,0.003,0.369,0.563,2
4195,1.0,1.0,0.044,0.283,0.003,0.377,0.521,2
4196,0.0,0.0,0.044,0.249,0.003,0.347,0.523,2
4197,0.0,0.021,0.042,0.22,0.003,0.316,0.524,2
4198,0.0,0.043,0.041,0.171,0.003,0.364,0.48,2
4199,0.0,0.064,0.041,0.152,0.003,0.344,0.564,2
4200,0.0,0.085,0.031,0.12,0.002,0.285,0.605,2
4201,0.0,0.106,0.03,0.099,0.002,0.244,0.689,2
4202,0.0,0.128,0.029,0.089,0.002,0.206,0.689,2
4203,0.0,0.149,0.027,0.08,0.001,0.177,0.707,2
4204,0.0,0.17,0.028,0.082,0.002,0.153,0.662,2
4205,0.0,0.191,0.033,0.086,0.002,0.146,0.691,2
4206,0.0,0.213,0.035,0.099,0.002,0.137,0.7,2
4207,0.0,0.234,0.038,0.128,0.002,0.149,0.689,2
4208,0.0,0.255,0.031,0.157,0.002,0.166,0.679,2
4209,0.0,0.277,0.042,0.206,0.003,0.209,0.689,2
4210,0.0,0.298,0.048,0.258,0.002,0.198,0.689,1
4211,0.0,0.319,0.051,0.302,0.002,0.213,0.689,1
4212,0.0,0.34,0.071,0.346,0.003,0.226,0.668,1
4213,0.0,0.362,0.05,0.376,0.003,0.243,0.694,1
