,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
4004,0.5,0.068,0.0,0.408,0.005,0.396,0.38,2
4005,0.5,0.055,0.021,0.348,0.004,0.353,0.363,2
4006,0.5,0.067,0.043,0.298,0.005,0.404,0.337,2
4007,0.5,0.054,0.064,0.248,0.004,0.379,0.374,2
4008,0.5,0.049,0.085,0.201,0.003,0.332,0.429,2
4009,0.5,0.044,0.106,0.18,0.003,0.283,0.498,2
4010,0.5,0.043,0.128,0.17,0.003,0.26,0.506,2
4011,0.5,0.043,0.149,0.171,0.003,0.237,0.573,2
4012,0.5,0.044,0.17,0.195,0.003,0.24,0.568,2
4013,0.5,0.048,0.191,0.231,0.003,0.259,0.503,2
4014,0.5,0.072,0.213,0.32,0.005,0.327,0.463,1
4015,0.5,0.094,0.234,0.411,0.007,0.41,0.377,1
4016,0.5,0.086,0.255,0.436,0.006,0.525,0.329,1
4017,0.5,0.124,0.277,0.484,0.009,0.62,0.282,1
4018,0.5,0.068,0.298,0.496,0.005,0.563,0.365,2
4019,0.5,0.07,0.319,0.507,0.005,0.548,0.326,2
4020,0.5,0.13,0.34,0.556,0.009,0.565,0.379,1
4021,0.5,0.119,0.362,0.571,0.008,0.566,0.348,1
4022,0.5,0.098,0.383,0.565,0.007,0.568,0.351,1
4023,0.5,0.085,0.404,0.549,0.006,0.571,0.289,1
4024,0.5,0.09,0.426,0.547,0.006,0.581,0.315,1
4025,0.5,0.086,0.447,0.539,0.006,0.583,0.268,1
4026,0.5,0.085,0.468,0.535,0.006,0.587,0.29,1
4027,0.5,0.094,0.489,0.531,0.006,0.588,0.239,1
4028,0.5,0.104,0.511,0.534,0.007,0.606,0.256,1
4029,0.5,0.088,0.532,0.53,0.006,0.618,0.25,1
4030,0.5,0.094,0.553,0.523,0.006,0.618,0.202,1
4031,0.5,0.111,0.574,0.519,0.008,0.617,0.2,1
4032,0.5,0.104,0.596,0.512,0.007,0.613,0.189,1
4033,0.5,0.092,0.617,0.513,0.006,0.603,0.204,1
4034,0.5,0.107,0.638,0.515,0.007,0.613,0.237,1
4035,0.5,0.084,0.66,0.514,0.006,0.609,0.244,1
4036,0.5,0.091,0.681,0.505,0.006,0.601,0.284,1
4037,0.5,0.083,0.702,0.507,0.006,0.584,0.315,1
4038,0.5,0.051,0.723,0.482,0.004,0.535,0.392,2
4039,0.5,0.056,0.745,0.462,0.004,0.493,0.388,2
4040,0.5,0.052,0.766,0.443,0.004,0.441,0.343,2
4041,0.5,0.044,0.787,0.445,0.003,0.419,0.367,2
4042,0.5,0.047,0.809,0.456,0.003,0.414,0.35,2
4043,0.5,0.051,0.83,0.451,0.003,0.448,0.329,2
4044,0.5,0.045,0.851,0.42,0.003,0.441,0.308,2
4045,0.5,0.043,0.872,0.391,0.003,0.416,0.371,2
4046,0.5,0.067,0.894,0.42,0.004,0.37,0.461,2
4047,0.5,0.048,0.915,0.427,0.003,0.34,0.474,2
4048,0.5,0.068,0.936,0.454,0.005,0.316,0.511,2
4049,0.5,0.072,0.957,0.431,0.005,0.313,0.512,2
4050,0.5,0.094,0.979,0.411,0.006,0.432,0.431,1
4051,0.5,0.084,1.0,0.39,0.006,0.437,0.411,1
4052,0.667,0.064,0.0,0.416,0.004,0.4,0.39,2
4053,0.667,0.063,0.021,0.359,0.004,0.362,0.389,2
4054,0.667,0.069,0.043,0.304,0.005,0.419,0.352,2
4055,0.667,0.067,0.064,0.255,0.005,0.379,0.392,2
4056,0.667,0.045,0.085,0.213,0.003,0.334,0.441,2
4057,0.667,0.043,0.106,0.185,0.003,0.281,0.514,2
4058,0.667,0.043,0.128,0.175,0.003,0.252,0.56,2
4059,0.667,0.043,0.149,0.177,0.003,0.239,0.579,2
4060,0.667,0.044,0.17,0.203,0.003,0.249,0.599,2
4061,0.667,0.05,0.191,0.242,0.003,0.266,0.547,2
4062,0.667,0.078,0.213,0.328,0.005,0.333,0.465,1
4063,0.667,0.092,0.234,0.418,0.006,0.416,0.389,1
4064,0.667,0.07,0.255,0.432,0.005,0.532,0.266,2
4065,0.667,0.101,0.277,0.484,0.007,0.62,0.239,1
4066,0.667,0.05,0.298,0.497,0.003,0.575,0.271,2
4067,0.667,0.058,0.319,0.5,0.004,0.576,0.235,2
4068,0.667,0.116,0.34,0.543,0.008,0.593,0.364,1
4069,0.667,0.096,0.362,0.56,0.006,0.619,0.319,1
4070,0.667,0.084,0.383,0.551,0.006,0.625,0.323,1
4071,0.667,0.081,0.404,0.54,0.006,0.632,0.285,1
4072,0.667,0.079,0.426,0.538,0.005,0.636,0.287,1
4073,0.667,0.074,0.447,0.535,0.005,0.655,0.291,1
4074,0.667,0.067,0.468,0.524,0.005,0.643,0.286,2
4075,0.667,0.08,0.489,0.513,0.006,0.65,0.26,1
4076,0.667,0.101,0.511,0.514,0.007,0.656,0.261,1
4077,0.667,0.106,0.532,0.514,0.007,0.684,0.29,1
4078,0.667,0.102,0.553,0.507,0.007,0.695,0.245,1
4079,0.667,0.103,0.574,0.507,0.007,0.697,0.246,1
4080,0.667,0.106,0.596,0.511,0.007,0.69,0.27,1
4081,0.667,0.088,0.617,0.514,0.007,0.699,0.235,1
4082,0.667,0.089,0.638,0.512,0.009,0.701,0.235,1
4083,0.667,0.135,0.66,0.513,0.009,0.707,0.218,1
4084,0.667,0.11,0.681,0.501,0.008,0.705,0.166,1
4085,0.667,0.108,0.702,0.503,0.008,0.69,0.177,1
4086,0.667,0.079,0.723,0.482,0.005,0.637,0.211,1
4087,0.667,0.057,0.745,0.463,0.004,0.579,0.292,2
4088,0.667,0.051,0.766,0.44,0.004,0.526,0.245,2
4089,0.667,0.054,0.787,0.44,0.004,0.504,0.252,2
4090,0.667,0.058,0.809,0.462,0.004,0.492,0.279,2
4091,0.667,0.065,0.83,0.454,0.004,0.51,0.226,2
4092,0.667,0.051,0.851,0.424,0.004,0.503,0.239,2
4093,0.667,0.043,0.872,0.389,0.003,0.468,0.306,2
4094,0.667,0.078,0.894,0.416,0.005,0.418,0.405,1
4095,0.667,0.05,0.915,0.429,0.003,0.37,0.38,2
4096,0.667,0.075,0.936,0.455,0.005,0.351,0.456,2
4097,0.667,0.07,0.957,0.464,0.005,0.338,0.476,2
4098,0.667,0.09,0.979,0.456,0.006,0.455,0.396,1
4099,0.667,0.081,1.0,0.432,0.006,0.456,0.371,1
4100,0.833,0.059,0.0,0.392,0.004,0.403,0.348,2
4101,0.833,0.06,0.021,0.34,0.004,0.369,0.333,2
4102,0.833,0.064,0.043,0.289,0.004,0.421,0.302,2
4103,0.833,0.059,0.064,0.24,0.004,0.385,0.393,2
4104,0.833,0.043,0.085,0.199,0.003,0.335,0.476,2
4105,0.833,0.043,0.106,0.175,0.003,0.288,0.512,2
4106,0.833,0.046,0.128,0.166,0.003,0.262,0.518,2
4107,0.833,0.045,0.149,0.165,0.003,0.246,0.581,2
4108,0.833,0.049,0.17,0.198,0.003,0.254,0.6,2
4109,0.833,0.049,0.191,0.235,0.003,0.283,0.522,2
4110,0.833,0.08,0.213,0.323,0.005,0.357,0.461,1
4111,0.833,0.09,0.234,0.413,0.006,0.44,0.476,1
4112,0.833,0.075,0.255,0.427,0.005,0.554,0.298,1
4113,0.833,0.094,0.277,0.475,0.007,0.635,0.204,1
4114,0.833,0.057,0.298,0.484,0.004,0.61,0.216,2
4115,0.833,0.076,0.319,0.497,0.005,0.597,0.245,1
4116,0.833,0.084,0.34,0.546,0.006,0.606,0.324,1
4117,0.833,0.084,0.362,0.565,0.006,0.608,0.341,1
4118,0.833,0.077,0.383,0.553,0.005,0.607,0.335,1
4119,0.833,0.077,0.404,0.544,0.005,0.608,0.303,1
4120,0.833,0.064,0.426,0.537,0.004,0.611,0.307,2
4121,0.833,0.071,0.447,0.532,0.005,0.608,0.319,2
4122,0.833,0.073,0.468,0.524,0.005,0.596,0.307,2
4123,0.833,0.074,0.489,0.518,0.005,0.589,0.325,1
4124,0.833,0.073,0.511,0.516,0.005,0.59,0.342,2
4125,0.833,0.078,0.532,0.513,0.005,0.587,0.284,1
4126,0.833,0.099,0.553,0.507,0.006,0.585,0.265,1
4127,0.833,0.068,0.574,0.494,0.005,0.568,0.268,2
4128,0.833,0.054,0.596,0.485,0.004,0.547,0.285,2
4129,0.833,0.064,0.617,0.487,0.004,0.535,0.286,2
4130,0.833,0.063,0.638,0.489,0.004,0.537,0.243,2
4131,0.833,0.059,0.66,0.485,0.004,0.536,0.278,2
4132,0.833,0.045,0.681,0.459,0.003,0.54,0.259,2
4133,0.833,0.044,0.702,0.453,0.003,0.535,0.318,2
4134,0.833,0.043,0.723,0.427,0.003,0.496,0.355,2
4135,0.833,0.043,0.745,0.41,0.003,0.461,0.413,2
4136,0.833,0.043,0.766,0.386,0.003,0.403,0.389,2
4137,0.833,0.043,0.787,0.394,0.003,0.384,0.461,2
4138,0.833,0.043,0.809,0.409,0.003,0.384,0.393,2
4139,0.833,0.044,0.83,0.4,0.003,0.419,0.333,2
4140,0.833,0.043,0.851,0.382,0.003,0.4,0.394,2
4141,0.833,0.043,0.872,0.353,0.003,0.382,0.393,2
4142,0.833,0.048,0.894,0.381,0.003,0.346,0.485,2
4143,0.833,0.044,0.915,0.407,0.003,0.313,0.55,2
4144,0.833,0.072,0.936,0.445,0.005,0.304,0.532,1
4145,0.833,0.066,0.957,0.457,0.004,0.291,0.513,1
4146,0.833,0.081,0.979,0.433,0.006,0.418,0.389,1
4147,0.833,0.059,1.0,0.417,0.004,0.417,0.441,2
4148,1.0,0.054,0.0,0.385,0.004,0.385,0.422,2
4149,1.0,0.047,0.021,0.323,0.003,0.344,0.436,2
4150,1.0,0.054,0.043,0.263,0.004,0.402,0.402,2
4151,1.0,0.061,0.064,0.223,0.004,0.372,0.395,2
4152,1.0,0.043,0.085,0.18,0.003,0.314,0.459,2
4153,1.0,0.041,0.106,0.153,0.003,0.259,0.55,2
4154,1.0,0.041,0.128,0.138,0.003,0.216,0.579,2
4155,1.0,0.036,0.149,0.131,0.002,0.201,0.595,2
4156,1.0,0.031,0.17,0.138,0.002,0.193,0.688,2
4157,1.0,0.04,0.191,0.151,0.003,0.204,0.694,2
4158,1.0,0.038,0.213,0.182,0.002,0.217,0.689,2
4159,1.0,0.039,0.234,0.217,0.003,0.246,0.66,2
4160,1.0,0.043,0.255,0.262,0.003,0.302,0.65,2
4161,1.0,0.045,0.277,0.323,0.003,0.353,0.645,2
4162,1.0,0.044,0.298,0.378,0.003,0.343,0.632,2
4163,1.0,0.051,0.319,0.412,0.003,0.357,0.623,2
4164,1.0,0.06,0.34,0.456,0.004,0.383,0.636,1
4165,1.0,0.051,0.362,0.466,0.003,0.384,0.635,2
4166,1.0,0.054,0.383,0.453,0.004,0.39,0.593,2
4167,1.0,0.052,0.404,0.441,0.003,0.388,0.604,2
4168,1.0,0.053,0.426,0.427,0.004,0.388,0.619,2
4169,1.0,0.046,0.447,0.412,0.003,0.364,0.62,2
4170,1.0,0.046,0.468,0.399,0.003,0.371,0.602,2
4171,1.0,0.044,0.489,0.385,0.003,0.36,0.645,2
4172,1.0,0.046,0.511,0.371,0.003,0.347,0.647,2
4173,1.0,0.044,0.532,0.353,0.003,0.337,0.621,2
4174,1.0,0.044,0.553,0.343,0.003,0.336,0.632,2
4175,1.0,0.044,0.574,0.331,0.003,0.315,0.62,2
4176,1.0,0.044,0.596,0.324,0.003,0.311,0.614,2
4177,1.0,0.044,0.617,0.321,0.003,0.305,0.617,2
4178,1.0,0.044,0.638,0.316,0.003,0.305,0.61,2
4179,1.0,0.044,0.66,0.321,0.003,0.317,0.602,2
4180,1.0,0.043,0.681,0.306,0.003,0.317,0.574,2
4181,1.0,0.044,0.702,0.319,0.003,0.328,0.575,2
4182,1.0,0.044,0.723,0.324,0.003,0.332,0.593,2
4183,1.0,0.044,0.745,0.325,0.003,0.318,0.588,2
4184,1.0,0.043,0.766,0.316,0.003,0.306,0.585,2
4185,1.0,0.044,0.787,0.325,0.003,0.29,0.626,2
4186,1.0,0.044,0.809,0.348,0.003,0.302,0.656,2
4187,1.0,0.045,0.83,0.353,0.003,0.334,0.602,2
4188,1.0,0.044,0.851,0.324,0.003,0.342,0.566,2
4189,1.0,0.044,0.872,0.307,0.003,0.315,0.601,2
4190,1.0,0.044,0.894,0.33,0.003,0.299,0.659,2
4191,1.0,0.044,0.915,0.328,0.003,0.278,0.669,2
4192,1.0,0.046,0.936,0.346,0.003,0.277,0.707,2
4193,1.0,0.044,0.957,0.329,0.003,0.274,0.625,2
4194,1.0,0.045,0.979,0.317,0.003,0.369,0.563,2
4195,1.0,0.044,1.0,0.283,0.003,0.377,0.521,2
4196,0.0,0.044,0.0,0.249,0.003,0.347,0.523,2
4197,0.0,0.042,0.021,0.22,0.003,0.316,0.524,2
4198,0.0,0.041,0.043,0.171,0.003,0.364,0.48,2
4199,0.0,0.041,0.064,0.152,0.003,0.344,0.564,2
4200,0.0,0.031,0.085,0.12,0.002,0.285,0.605,2
4201,0.0,0.03,0.106,0.099,0.002,0.244,0.689,2
4202,0.0,0.029,0.128,0.089,0.002,0.206,0.689,2
4203,0.0,0.027,0.149,0.08,0.001,0.177,0.707,2
4204,0.0,0.028,0.17,0.082,0.002,0.153,0.662,2
4205,0.0,0.033,0.191,0.086,0.002,0.146,0.691,2
4206,0.0,0.035,0.213,0.099,0.002,0.137,0.7,2
4207,0.0,0.038,0.234,0.128,0.002,0.149,0.689,2
4208,0.0,0.031,0.255,0.157,0.002,0.166,0.679,2
4209,0.0,0.042,0.277,0.206,0.003,0.209,0.689,2
4210,0.0,0.048,0.298,0.258,0.002,0.198,0.689,1
4211,0.0,0.051,0.319,0.302,0.002,0.213,0.689,1
4212,0.0,0.071,0.34,0.346,0.003,0.226,0.668,1
4213,0.0,0.05,0.362,0.376,0.003,0.243,0.694,1
4214,0.0,0.052,0.383,0.376,0.003,0.259,0.703,1
4215,0.0,0.046,0.404,0.366,0.003,0.268,0.703,1
4216,0.0,0.045,0.426,0.36,0.003,0.272,0.703,1
4217,0.0,0.045,0.447,0.353,0.003,0.268,0.703,1
4218,0.0,0.045,0.468,0.339,0.003,0.277,0.682,1
4219,0.0,0.045,0.489,0.329,0.003,0.27,0.7,1
4220,0.0,0.045,0.511,0.315,0.003,0.27,0.679,1
4221,0.0,0.045,0.532,0.299,0.003,0.258,0.681,1
4222,0.0,0.044,0.553,0.293,0.003,0.257,0.676,1
4223,0.0,0.044,0.574,0.279,0.003,0.245,0.648,1
4224,0.0,0.044,0.596,0.272,0.003,0.247,0.66,1
4225,0.0,0.045,0.617,0.274,0.003,0.245,0.671,1
4226,0.0,0.045,0.638,0.272,0.003,0.255,0.646,1
4227,0.0,0.045,0.66,0.275,0.003,0.27,0.659,1
4228,0.0,0.044,0.681,0.276,0.003,0.279,0.664,1
4229,0.0,0.044,0.702,0.295,0.003,0.294,0.639,1
4230,0.0,0.044,0.723,0.316,0.003,0.31,0.629,1
4231,0.0,0.044,0.745,0.328,0.003,0.298,0.645,1
4232,0.0,0.044,0.766,0.329,0.003,0.288,0.702,1
4233,0.0,0.045,0.787,0.35,0.003,0.282,0.706,1
4234,0.0,0.046,0.809,0.371,0.003,0.3,0.687,1
4235,0.0,0.054,0.83,0.374,0.004,0.338,0.607,1
4236,0.0,0.046,0.851,0.35,0.003,0.34,0.627,1
4237,0.0,0.044,0.872,0.317,0.003,0.313,0.643,1
4238,0.0,0.045,0.894,0.331,0.003,0.287,0.693,1
4239,0.0,0.044,0.915,0.327,0.003,0.247,0.703,1
4240,0.0,0.044,0.936,0.335,0.003,0.236,0.684,1
4241,0.0,0.044,0.957,0.323,0.003,0.242,0.667,1
4242,0.0,0.047,0.979,0.31,0.003,0.343,0.562,1
4243,0.0,0.044,1.0,0.286,0.003,0.356,0.576,1
4244,0.167,0.043,0.0,0.261,0.003,0.33,0.518,1
4245,0.167,0.044,0.021,0.232,0.003,0.313,0.494,1
4246,0.167,0.044,0.043,0.204,0.003,0.375,0.464,1
4247,0.167,0.043,0.064,0.172,0.003,0.354,0.513,2
4248,0.167,0.038,0.085,0.149,0.003,0.305,0.546,2
4249,0.167,0.037,0.106,0.135,0.002,0.264,0.642,2
4250,0.167,0.039,0.128,0.132,0.003,0.234,0.654,2
4251,0.167,0.035,0.149,0.138,0.002,0.216,0.667,2
4252,0.167,0.043,0.17,0.168,0.003,0.213,0.636,2
4253,0.167,0.045,0.191,0.201,0.003,0.234,0.608,1
4254,0.167,0.063,0.213,0.295,0.004,0.302,0.547,1
4255,0.167,0.082,0.234,0.386,0.006,0.378,0.485,1
4256,0.167,0.07,0.255,0.403,0.005,0.499,0.348,1
4257,0.167,0.101,0.277,0.465,0.007,0.596,0.309,1
4258,0.167,0.08,0.298,0.485,0.005,0.566,0.326,1
4259,0.167,0.064,0.319,0.491,0.004,0.554,0.327,1
4260,0.167,0.104,0.34,0.538,0.007,0.55,0.395,1
4261,0.167,0.101,0.362,0.561,0.007,0.547,0.401,1
4262,0.167,0.083,0.383,0.557,0.006,0.507,0.415,1
4263,0.167,0.094,0.404,0.547,0.006,0.54,0.38,1
4264,0.167,0.078,0.426,0.538,0.005,0.542,0.386,1
4265,0.167,0.082,0.447,0.527,0.005,0.568,0.364,1
4266,0.167,0.081,0.468,0.524,0.005,0.559,0.36,1
4267,0.167,0.084,0.489,0.522,0.006,0.546,0.37,1
4268,0.167,0.08,0.511,0.52,0.005,0.561,0.358,1
4269,0.167,0.087,0.532,0.518,0.006,0.564,0.35,1
4270,0.167,0.08,0.553,0.515,0.005,0.565,0.369,1
4271,0.167,0.096,0.574,0.51,0.006,0.557,0.379,1
4272,0.167,0.061,0.596,0.507,0.004,0.552,0.378,1
4273,0.167,0.079,0.617,0.511,0.005,0.546,0.388,1
4274,0.167,0.095,0.638,0.509,0.006,0.547,0.329,1
4275,0.167,0.073,0.66,0.512,0.005,0.553,0.316,1
4276,0.167,0.075,0.681,0.501,0.005,0.559,0.293,1
4277,0.167,0.055,0.702,0.496,0.004,0.555,0.305,2
4278,0.167,0.044,0.723,0.471,0.003,0.516,0.371,2
4279,0.167,0.044,0.745,0.453,0.003,0.473,0.408,2
4280,0.167,0.046,0.766,0.432,0.003,0.432,0.324,2
4281,0.167,0.044,0.787,0.427,0.003,0.41,0.342,2
4282,0.167,0.044,0.809,0.442,0.003,0.405,0.34,2
4283,0.167,0.048,0.83,0.438,0.003,0.442,0.283,2
4284,0.167,0.049,0.851,0.414,0.003,0.437,0.298,2
4285,0.167,0.043,0.872,0.375,0.003,0.419,0.343,2
4286,0.167,0.045,0.894,0.399,0.003,0.365,0.443,2
4287,0.167,0.043,0.915,0.412,0.003,0.325,0.492,2
4288,0.167,0.061,0.936,0.438,0.004,0.294,0.546,2
4289,0.167,0.073,0.957,0.454,0.005,0.298,0.511,1
4290,0.167,0.098,0.979,0.453,0.007,0.423,0.411,1
4291,0.167,0.087,1.0,0.439,0.006,0.435,0.443,1
4292,0.333,0.078,0.0,0.403,0.005,0.416,0.423,1
4293,0.333,0.067,0.021,0.346,0.004,0.385,0.386,1
4294,0.333,0.078,0.043,0.298,0.005,0.436,0.36,1
4295,0.333,0.066,0.064,0.245,0.004,0.404,0.41,2
4296,0.333,0.046,0.085,0.203,0.003,0.351,0.455,2
4297,0.333,0.038,0.106,0.18,0.003,0.301,0.518,2
4298,0.333,0.04,0.128,0.167,0.003,0.26,0.493,2
4299,0.333,0.048,0.149,0.172,0.003,0.243,0.528,2
4300,0.333,0.042,0.17,0.197,0.003,0.243,0.536,2
4301,0.333,0.055,0.191,0.238,0.004,0.269,0.619,2
4302,0.333,0.085,0.213,0.323,0.006,0.339,0.552,1
4303,0.333,0.085,0.234,0.403,0.006,0.416,0.493,1
4304,0.333,0.074,0.255,0.416,0.005,0.535,0.338,1
4305,0.333,0.091,0.277,0.468,0.006,0.609,0.355,1
4306,0.333,0.067,0.298,0.474,0.005,0.56,0.336,2
4307,0.333,0.081,0.319,0.477,0.005,0.546,0.32,1
4308,0.333,0.081,0.34,0.527,0.006,0.556,0.346,1
4309,0.333,0.081,0.362,0.545,0.005,0.561,0.329,1
4310,0.333,0.08,0.383,0.539,0.005,0.546,0.329,1
4311,0.333,0.081,0.404,0.532,0.005,0.557,0.304,1
4312,0.333,0.068,0.426,0.526,0.005,0.561,0.262,1
4313,0.333,0.059,0.447,0.522,0.004,0.523,0.338,2
4314,0.333,0.075,0.468,0.517,0.005,0.561,0.296,1
4315,0.333,0.08,0.489,0.52,0.005,0.56,0.295,1
4316,0.333,0.055,0.511,0.521,0.004,0.574,0.302,2
4317,0.333,0.055,0.532,0.519,0.004,0.574,0.296,2
4318,0.333,0.063,0.553,0.518,0.004,0.584,0.326,2
4319,0.333,0.066,0.574,0.507,0.005,0.588,0.265,1
4320,0.333,0.053,0.596,0.503,0.004,0.592,0.279,2
4321,0.333,0.055,0.617,0.507,0.004,0.586,0.298,2
4322,0.333,0.102,0.638,0.512,0.007,0.59,0.195,1
4323,0.333,0.081,0.66,0.514,0.006,0.595,0.211,1
4324,0.333,0.099,0.681,0.503,0.007,0.599,0.292,1
4325,0.333,0.044,0.702,0.495,0.003,0.588,0.379,2
4326,0.333,0.075,0.723,0.472,0.005,0.528,0.243,1
4327,0.333,0.058,0.745,0.451,0.004,0.485,0.274,2
4328,0.333,0.047,0.766,0.429,0.003,0.44,0.318,2
4329,0.333,0.044,0.787,0.421,0.003,0.424,0.419,2
4330,0.333,0.047,0.809,0.442,0.003,0.417,0.48,2
4331,0.333,0.06,0.83,0.447,0.004,0.448,0.315,2
4332,0.333,0.079,0.851,0.413,0.005,0.45,0.348,1
4333,0.333,0.053,0.872,0.383,0.004,0.425,0.32,2
4334,0.333,0.063,0.894,0.409,0.004,0.379,0.502,2
4335,0.333,0.057,0.915,0.415,0.004,0.34,0.444,2
4336,0.333,0.063,0.936,0.435,0.004,0.314,0.456,2
4337,0.333,0.072,0.957,0.458,0.005,0.305,0.471,1
4338,0.333,0.081,0.979,0.457,0.006,0.431,0.287,1
4339,0.333,0.077,1.0,0.436,0.005,0.432,0.322,1
4340,0.5,0.076,0.0,0.398,0.005,0.402,0.409,1
4341,0.5,0.072,0.021,0.341,0.005,0.357,0.458,1
4342,0.5,0.078,0.043,0.291,0.005,0.405,0.451,1
4343,0.5,0.071,0.064,0.241,0.005,0.379,0.513,1
4344,0.5,0.045,0.085,0.196,0.003,0.327,0.568,2
4345,0.5,0.043,0.106,0.169,0.003,0.283,0.565,2
4346,0.5,0.043,0.128,0.154,0.003,0.25,0.553,2
4347,0.5,0.043,0.149,0.158,0.003,0.229,0.589,2
4348,0.5,0.042,0.17,0.186,0.003,0.24,0.551,2
4349,0.5,0.045,0.191,0.224,0.003,0.256,0.539,2
4350,0.5,0.061,0.213,0.311,0.004,0.326,0.481,2
4351,0.5,0.067,0.234,0.397,0.004,0.4,0.439,1
4352,0.5,0.058,0.255,0.409,0.004,0.51,0.344,2
4353,0.5,0.093,0.277,0.452,0.006,0.595,0.303,1
4354,0.5,0.057,0.298,0.468,0.004,0.561,0.334,2
4355,0.5,0.083,0.319,0.484,0.006,0.571,0.238,1
4356,0.5,0.091,0.34,0.537,0.006,0.595,0.302,1
4357,0.5,0.087,0.362,0.555,0.006,0.601,0.303,1
4358,0.5,0.073,0.383,0.552,0.005,0.619,0.327,1
4359,0.5,0.057,0.404,0.547,0.004,0.627,0.336,2
4360,0.5,0.079,0.426,0.544,0.005,0.648,0.269,1
4361,0.5,0.079,0.447,0.542,0.005,0.653,0.282,1
4362,0.5,0.066,0.468,0.536,0.005,0.653,0.278,1
4363,0.5,0.066,0.489,0.531,0.005,0.669,0.246,1
4364,0.5,0.079,0.511,0.535,0.006,0.685,0.289,1
4365,0.5,0.107,0.532,0.539,0.007,0.704,0.291,1
4366,0.5,0.119,0.553,0.537,0.008,0.707,0.244,1
4367,0.5,0.102,0.574,0.537,0.008,0.715,0.213,1
4368,0.5,0.106,0.596,0.535,0.007,0.715,0.178,1
4369,0.5,0.124,0.617,0.541,0.009,0.722,0.253,1
4370,0.5,0.106,0.638,0.547,0.008,0.727,0.225,1
4371,0.5,0.107,0.66,0.545,0.008,0.726,0.224,1
4372,0.5,0.113,0.681,0.534,0.008,0.71,0.232,1
4373,0.5,0.088,0.702,0.515,0.006,0.684,0.261,1
4374,0.5,0.052,0.723,0.472,0.004,0.623,0.322,2
4375,0.5,0.051,0.745,0.461,0.003,0.576,0.395,2
4376,0.5,0.043,0.766,0.431,0.003,0.518,0.43,2
4377,0.5,0.043,0.787,0.429,0.003,0.495,0.473,2
4378,0.5,0.054,0.809,0.452,0.004,0.491,0.412,2
4379,0.5,0.059,0.83,0.456,0.004,0.505,0.324,2
4380,0.5,0.069,0.851,0.429,0.005,0.5,0.251,2
4381,0.5,0.045,0.872,0.392,0.003,0.47,0.336,2
4382,0.5,0.051,0.894,0.41,0.003,0.41,0.401,2
4383,0.5,0.067,0.915,0.424,0.005,0.365,0.433,2
4384,0.5,0.057,0.936,0.452,0.004,0.335,0.482,2
4385,0.5,0.068,0.957,0.461,0.005,0.326,0.446,2
4386,0.5,0.087,0.979,0.457,0.006,0.455,0.343,1
4387,0.5,0.075,1.0,0.433,0.005,0.454,0.352,1
4388,0.667,0.075,0.0,0.393,0.005,0.403,0.376,1
4389,0.667,0.065,0.021,0.336,0.004,0.37,0.349,2
4390,0.667,0.072,0.043,0.286,0.005,0.421,0.339,1
4391,0.667,0.06,0.064,0.241,0.004,0.384,0.398,2
4392,0.667,0.043,0.085,0.195,0.003,0.329,0.504,2
4393,0.667,0.042,0.106,0.176,0.003,0.282,0.498,2
4394,0.667,0.035,0.128,0.168,0.002,0.256,0.543,2
4395,0.667,0.035,0.149,0.173,0.002,0.238,0.569,2
4396,0.667,0.043,0.17,0.201,0.003,0.251,0.553,2
4397,0.667,0.049,0.191,0.237,0.003,0.265,0.546,2
4398,0.667,0.066,0.213,0.316,0.004,0.322,0.499,2
4399,0.667,0.073,0.234,0.406,0.005,0.402,0.392,1
4400,0.667,0.076,0.255,0.423,0.005,0.516,0.279,1
4401,0.667,0.095,0.277,0.476,0.007,0.6,0.247,1
4402,0.667,0.066,0.298,0.497,0.005,0.56,0.284,2
4403,0.667,0.083,0.319,0.507,0.006,0.561,0.293,1
4404,0.667,0.094,0.34,0.557,0.006,0.578,0.283,1
4405,0.667,0.094,0.362,0.582,0.007,0.578,0.311,1
4406,0.667,0.096,0.383,0.569,0.007,0.578,0.264,1
4407,0.667,0.081,0.404,0.555,0.006,0.586,0.285,1
4408,0.667,0.092,0.426,0.562,0.006,0.597,0.261,1
4409,0.667,0.097,0.447,0.571,0.007,0.6,0.272,1
4410,0.667,0.096,0.468,0.567,0.007,0.594,0.301,1
4411,0.667,0.091,0.489,0.566,0.006,0.6,0.278,1
4412,0.667,0.103,0.511,0.567,0.007,0.615,0.285,1
4413,0.667,0.102,0.532,0.57,0.007,0.621,0.307,1
4414,0.667,0.115,0.553,0.578,0.008,0.619,0.376,1
4415,0.667,0.119,0.574,0.577,0.008,0.626,0.389,1
4416,0.667,0.106,0.596,0.574,0.007,0.617,0.313,1
4417,0.667,0.107,0.617,0.578,0.007,0.612,0.332,1
4418,0.667,0.104,0.638,0.589,0.007,0.614,0.338,1
4419,0.667,0.101,0.66,0.596,0.007,0.601,0.321,1
4420,0.667,0.102,0.681,0.586,0.007,0.588,0.351,1
4421,0.667,0.106,0.702,0.588,0.007,0.585,0.325,1
4422,0.667,0.096,0.723,0.559,0.006,0.541,0.4,1
4423,0.667,0.089,0.745,0.539,0.006,0.495,0.454,1
4424,0.667,0.06,0.766,0.51,0.004,0.459,0.414,2
4425,0.667,0.055,0.787,0.499,0.004,0.419,0.416,2
4426,0.667,0.077,0.809,0.52,0.005,0.419,0.482,2
